      Source    Campaign     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_snow  Min_snow  Max_snow   SD_snow Avg_thunc Min_thunc Max_thunc  SD_thunc Avg_thkns Min_thkns Max_thkns  SD_thkns
IceBridge-QL 2012-GrnlQL  16100010   2012   76.9   76.9   76.9      3   70.97 -160.09   70.80   71.22 -161.12 -159.52     65      1363      0.13      0.00      0.51      0.07      0.58      0.41      1.05      0.08      2.35      0.14     10.23      1.40
IceBridge-QL 2012-GrnlQL  16100011   2012   76.8   76.8   76.8      3   71.88 -167.89   71.60   72.03 -168.41 -166.85     58      1201      0.09      0.00      0.43      0.05      0.62      0.51      0.92      0.09      1.14      0.12      7.70      0.93
IceBridge-QL 2012-GrnlQL  16100012   2012   76.9   76.9   76.9      3   71.10 -161.73   71.00   71.21 -162.37 -161.12     39       813      0.15      0.00      0.65      0.09      0.50      0.41      1.01      0.07      2.42      0.35      9.92      1.30
IceBridge-QL 2012-GrnlQL  16100013   2012   76.9   76.8   76.9      3   71.29 -162.87   71.21   71.37 -163.38 -162.37     29       626      0.19      0.02      0.71      0.11      0.50      0.40      1.11      0.07      2.21      0.28     11.26      1.17
IceBridge-QL 2012-GrnlQL  16100014   2012   76.9   76.8   77.0      3   71.53 -164.42   71.41   71.74 -164.92 -163.65     60      1250      0.12      0.00      0.71      0.07      0.68      0.41      1.46      0.35      2.03      0.42     10.93      1.10
IceBridge-QL 2012-GrnlQL  16100015   2012   76.9   76.8   77.0      3   71.80 -165.61   71.62   72.14 -166.85 -164.83     84      1770      0.14      0.00      0.67      0.09      0.86      0.41      1.59      0.36      2.21      0.18      9.67      1.18
IceBridge-QL 2012-GrnlQL  16100016   2012   76.9   76.9   76.9      3   71.44 -159.26   71.22   71.64 -159.52 -159.02     44       919      0.14      0.00      0.57      0.08      0.62      0.52      1.06      0.07      2.49      0.53     10.11      1.19
IceBridge-QL 2012-GrnlQL  16100017   2012   76.9   76.9   76.9      3   71.86 -158.76   71.64   72.06 -159.02 -158.50     43       921      0.17      0.02      0.63      0.10      0.90      0.70      1.30      0.09      2.64      0.71      9.38      1.24
IceBridge-QL 2012-GrnlQL  16100018   2012   76.9   76.9   76.9      3   70.69 -148.56   70.53   70.83 -149.60 -147.92     43       892      0.13      0.00      0.53      0.06      0.87      0.66      1.28      0.16      1.79      0.18     10.95      1.28
IceBridge-QL 2012-GrnlQL  16100019   2012   76.9   76.9   76.9      3   72.28 -158.22   72.07   72.48 -158.50 -157.95     44       928      0.13      0.00      0.71      0.09      0.74      0.64      1.04      0.07      1.82      0.19      8.28      1.21
IceBridge-QL 2012-GrnlQL  16100020   2012   76.9   76.9   76.9      3   71.00 -150.05   70.79   71.19 -150.47 -149.60     26       538      0.12      0.00      0.38      0.06      1.42      1.26      1.77      0.07      2.84      1.06     11.99      1.13
IceBridge-QL 2012-GrnlQL  16100021   2012   74.8   74.8   74.8      3   72.09 -154.27   71.80   72.37 -154.50 -154.04     35       741      0.13      0.00      0.48      0.07      0.73      0.61      1.00      0.08      1.45      0.17      6.62      0.98
IceBridge-QL 2012-GrnlQL  16100022   2012   76.9   76.9   76.9      3   72.68 -157.68   72.48   72.90 -157.95 -157.37     36       776      0.09      0.00      0.41      0.05      0.86      0.57      1.09      0.14      1.20      0.13      6.64      0.84
IceBridge-QL 2012-GrnlQL  16100023   2012   76.9   76.9   76.9      3   72.34 -153.23   72.00   72.59 -153.87 -152.36     39       799      0.10      0.02      0.43      0.06      0.66      0.57      0.96      0.08      1.20      0.12      5.58      0.88
IceBridge-QL 2012-GrnlQL  16100024   2012   75.7   74.8   76.9      3   72.71 -154.58   72.37   72.94 -155.00 -153.87     81      1721      0.09      0.00      0.38      0.05      0.70      0.58      1.06      0.08      1.33      0.17      8.98      0.87
IceBridge-QL 2012-GrnlQL  16100025   2012   76.9   76.9   76.9      3   73.12 -156.95   72.90   73.32 -157.37 -155.36     50      1061      0.09      0.00      0.40      0.04      0.55      0.49      0.96      0.04      1.56      0.27      8.97      0.83
IceBridge-QL 2012-GrnlQL  16100026   2012   75.7   74.8   76.9      3   73.14 -155.23   72.90   73.48 -155.83 -154.73     92      1973      0.08      0.00      0.38      0.04      0.64      0.45      0.94      0.13      1.73      0.18      7.52      0.88
IceBridge-QL 2012-GrnlQL  16100027   2012   76.9   76.9   76.9      3   74.36 -165.90   74.11   74.59 -166.01 -165.78     32       689      0.09      0.00      0.32      0.04      0.85      0.68      1.08      0.11      0.95      0.18      5.55      0.72
IceBridge-QL 2012-GrnlQL  16100028   2012   76.3   74.8   76.9      3   73.45 -156.14   73.28   73.68 -156.77 -155.51     68      1446      0.09      0.00      0.38      0.04      0.51      0.43      1.03      0.05      2.01      0.16      9.87      0.84
IceBridge-QL 2012-GrnlQL  16100029   2012   77.0   77.0   77.0      3   71.90 -143.70   71.71   72.03 -144.60 -143.27     48      1033      0.14      0.00      0.53      0.08      0.58      0.52      0.94      0.05      1.52      0.18      8.39      1.12
IceBridge-QL 2012-GrnlQL  16100030   2012   74.8   74.8   74.8      3   73.97 -155.99   73.68   74.25 -156.27 -155.70     57      1212      0.09      0.00      0.48      0.05      0.47      0.42      0.80      0.04      2.09      0.33      7.39      0.78
IceBridge-QL 2012-GrnlQL  16100031   2012   76.9   76.9   76.9      3   75.35 -166.39   75.08   75.56 -166.51 -166.25     30       652      0.10      0.00      0.41      0.04      0.95      0.80      1.10      0.07      0.94      0.18      4.75      0.63
IceBridge-QL 2012-GrnlQL  16100032   2012   74.8   74.8   74.8      3   74.51 -156.55   74.25   74.81 -156.88 -156.27     55      1187      0.09      0.00      0.35      0.04      0.46      0.41      0.77      0.03      1.63      0.21      7.09      0.74
IceBridge-QL 2012-GrnlQL  16100033   2012   76.9   76.9   76.9      3   75.80 -166.65   75.56   76.04 -166.79 -166.51     41       893      0.11      0.02      0.38      0.04      1.06      0.87      1.16      0.06      1.26      0.20      5.53      0.67
IceBridge-QL 2012-GrnlQL  16100034   2012   74.8   74.8   74.8      3   75.10 -157.20   74.81   75.38 -157.53 -156.88     57      1222      0.11      0.00      0.41      0.05      0.51      0.42      0.75      0.05      2.17      0.37      6.20      0.87
IceBridge-QL 2012-GrnlQL  16100035   2012   76.9   76.9   76.9      3   76.29 -166.94   76.05   76.53 -167.08 -166.79     43       940      0.12      0.02      0.57      0.06      0.68      0.52      1.01      0.10      1.40      0.19      6.59      0.78
IceBridge-QL 2012-GrnlQL  16100036   2012   74.8   74.8   74.8      3   75.65 -157.87   75.38   75.94 -158.23 -157.53     59      1240      0.10      0.00      0.55      0.05      0.70      0.56      1.03      0.06      3.11      1.18      8.57      0.78
IceBridge-QL 2012-GrnlQL  16100037   2012   76.9   76.9   76.9      3   76.77 -167.24   76.53   77.01 -167.40 -167.08     41       898      0.15      0.02      0.49      0.06      0.50      0.44      0.77      0.04      1.43      0.21      6.90      0.73
IceBridge-QL 2012-GrnlQL  16100038   2012   74.8   74.8   74.8      3   76.22 -158.61   75.94   76.50 -158.99 -158.23     52      1087      0.12      0.00      0.48      0.06      0.62      0.54      1.08      0.06      2.10      0.30     10.21      0.96
IceBridge-QL 2012-GrnlQL  16100039   2012   80.5   80.5   80.5      3   71.80 -133.88   71.51   72.02 -134.11 -133.70     34       759      0.22      0.00      0.67      0.13      1.20      1.04      1.44      0.07      2.19      0.36      7.86      1.15
IceBridge-QL 2012-GrnlQL  16100040   2012   76.9   76.9   76.9      3   77.25 -167.57   77.01   77.50 -167.74 -167.40     47      1016      0.15      0.00      0.43      0.06      0.50      0.43      0.88      0.05      2.29      0.37      8.46      0.91
IceBridge-QL 2012-GrnlQL  16100041   2012   76.8   76.8   76.8      3   74.22 -142.72   74.02   74.38 -143.21 -142.12     36       768      0.07      0.00      0.26      0.04      1.07      0.84      1.49      0.12      1.71      0.24     10.77      1.07
IceBridge-QL 2012-GrnlQL  16100042   2012   74.8   74.7   74.8      3   76.76 -159.36   76.50   77.05 -159.80 -158.99     70      1647      0.12      0.00      0.48      0.07      0.58      0.53      0.77      0.03      1.56      0.13      5.94      0.85
IceBridge-QL 2012-GrnlQL  16100043   2012   76.8   76.8   76.8      3   74.54 -143.74   74.38   74.73 -144.35 -143.21     44       919      0.07      0.00      0.30      0.04      0.65      0.51      1.08      0.10      1.40      0.18      9.55      0.84
IceBridge-QL 2012-GrnlQL  16100044   2012   80.5   80.5   80.5      3   72.28 -133.49   72.02   72.54 -133.70 -133.27     43       950      0.25      0.00      0.85      0.13      0.81      0.57      1.66      0.15      2.28      0.31     14.81      1.42
IceBridge-QL 2012-GrnlQL  16100045   2012   76.8   76.8   76.8      3   74.91 -144.95   74.73   75.08 -145.54 -144.35     42       877      0.07      0.00      0.30      0.04      0.52      0.49      0.78      0.03      1.40      0.21      6.55      0.80
IceBridge-QL 2012-GrnlQL  16100046   2012   76.8   76.8   76.8      3   75.25 -146.16   75.08   75.42 -146.79 -145.54     45       948      0.08      0.00      0.49      0.04      0.54      0.49      0.88      0.04      1.59      0.24      7.84      0.92
IceBridge-QL 2012-GrnlQL  16100047   2012   76.9   76.9   76.9      3   77.66 -167.86   77.50   77.81 -167.98 -167.74     29       620      0.14      0.02      0.53      0.07      0.48      0.40      0.73      0.04      2.20      0.30      6.15      0.80
IceBridge-QL 2012-GrnlQL  16100048   2012   76.8   76.8   76.8      3   75.59 -147.42   75.42   75.76 -148.09 -146.79     38       793      0.08      0.00      0.40      0.04      0.75      0.55      1.02      0.14      1.49      0.11      8.00      0.95
IceBridge-QL 2012-GrnlQL  16100049   2012   74.7   74.7   74.7      3   77.21 -160.04   77.05   77.35 -160.27 -159.80     29       618      0.15      0.04      0.52      0.08      0.69      0.58      0.97      0.06      2.00      0.22      7.32      1.01
IceBridge-QL 2012-GrnlQL  16100050   2012   76.8   76.8   76.8      3   75.92 -148.77   75.76   76.08 -149.46 -148.09     45       936      0.10      0.02      0.32      0.05      1.13      0.99      1.28      0.06      2.00      0.28      7.03      0.86
IceBridge-QL 2012-GrnlQL  16100051   2012   80.5   80.5   80.5      3   72.80 -133.04   72.54   73.06 -133.27 -132.81     44       989      0.16      0.02      0.75      0.09      0.63      0.54      0.95      0.06      1.75      0.16      8.51      1.07
IceBridge-QL 2012-GrnlQL  16100052   2012   76.8   76.8   76.8      3   76.25 -150.19   76.09   76.41 -150.91 -149.47     48       996      0.10      0.00      0.35      0.05      1.01      0.88      1.28      0.07      2.27      0.43      9.24      0.88
IceBridge-QL 2012-GrnlQL  16100053   2012   76.8   76.8   76.8      3   76.56 -151.63   76.41   76.72 -152.41 -150.91     44       911      0.14      0.00      0.61      0.08      0.82      0.64      1.03      0.09      2.29      0.49      7.70      0.93
IceBridge-QL 2012-GrnlQL  16100054   2012   76.8   76.8   76.8      3   76.87 -153.19   76.72   77.02 -153.98 -152.41     43       898      0.09      0.00      0.38      0.05      0.65      0.61      0.87      0.03      1.79      0.24      6.71      0.98
IceBridge-QL 2012-GrnlQL  16100055   2012   76.9   76.8   76.9      3   77.16 -154.75   77.02   77.32 -155.63 -153.98     40       843      0.10      0.02      0.32      0.05      0.61      0.53      0.86      0.05      1.81      0.22      7.31      1.02
IceBridge-QL 2012-GrnlQL  16100056   2012   76.9   76.9   76.9      3   77.46 -156.49   77.32   77.60 -157.36 -155.64     39       825      0.13      0.00      0.43      0.06      0.56      0.48      0.77      0.05      1.87      0.28      6.19      0.97
IceBridge-QL 2012-GrnlQL  16100057   2012   80.5   80.5   80.5      3   73.30 -132.59   73.06   73.57 -132.81 -132.33     43       949      0.15      0.02      0.45      0.07      0.97      0.72      1.29      0.14      1.47      0.34      7.45      0.88
IceBridge-QL 2012-GrnlQL  16100058   2012   75.9   74.7   76.9      3   78.03 -159.93   77.75   78.34 -161.52 -158.89    106      2180      0.15      0.00      0.62      0.08      0.64      0.45      1.05      0.10      2.64      0.31     10.37      1.68
IceBridge-QL 2012-GrnlQL  16100059   2012   76.9   76.9   76.9      3   78.46 -167.58   78.25   78.65 -168.24 -166.82     44       964      0.13      0.00      0.51      0.05      0.46      0.40      1.06      0.06      1.79      0.27     10.67      1.12
IceBridge-QL 2012-GrnlQL  16100060   2012   76.9   76.9   76.9      3   77.74 -158.25   77.60   77.87 -159.16 -157.36     43       905      0.15      0.00      0.49      0.07      0.55      0.47      0.98      0.05      2.48      0.61      9.31      1.10
IceBridge-QL 2012-GrnlQL  16100061   2012   76.9   76.9   76.9      3   78.32 -162.51   78.20   78.44 -163.51 -161.53     44       932      0.15      0.02      0.47      0.07      0.54      0.42      1.05      0.07      2.90      0.46     10.46      1.41
IceBridge-QL 2012-GrnlQL  16100062   2012   80.5   80.5   80.5      3   73.83 -132.07   73.59   74.10 -132.31 -131.80     38       826      0.15      0.02      0.51      0.08      1.11      0.83      1.39      0.11      1.71      0.16      7.55      1.02
IceBridge-QL 2012-GrnlQL  16100063   2012   76.9   76.9   76.9      3   78.55 -164.50   78.44   78.67 -165.58 -163.52     40       832      0.13      0.02      0.38      0.06      0.47      0.42      0.80      0.04      1.87      0.40      7.46      0.98
IceBridge-QL 2012-GrnlQL  16100064   2012   80.5   80.5   80.5      3   74.36 -131.53   74.10   74.62 -131.80 -131.25     24       528      0.13      0.02      0.47      0.08      0.67      0.53      0.89      0.09      1.43      0.12      6.41      1.04
IceBridge-QL 2012-GrnlQL  16100065   2012   80.6   80.5   80.6      3   77.55 -127.33   77.23   77.74 -127.85 -127.01     25       554      0.17      0.00      0.55      0.09      0.86      0.71      1.19      0.12      1.77      0.23      9.66      1.18
IceBridge-QL 2012-GrnlQL  16100066   2012   80.6   80.6   80.6      3   78.00 -126.56   77.74   78.25 -127.01 -126.10     40       880      0.18      0.00      0.89      0.10      0.78      0.66      1.12      0.08      1.79      0.23      7.97      1.21
IceBridge-QL 2012-GrnlQL  16100067   2012   82.6   82.6   82.6      3   77.93 -123.95   77.75   78.08 -124.80 -123.22     51      1080      0.24      0.00      0.69      0.10      0.99      0.89      1.60      0.06      3.45      0.69     14.21      1.63
IceBridge-QL 2012-GrnlQL  16100068   2012   80.6   80.6   80.6      3   78.48 -125.67   78.25   78.76 -126.10 -125.12     34       762      0.20      0.02      0.61      0.10      1.06      0.76      1.71      0.16      2.19      0.34     13.45      1.56
IceBridge-QL 2012-GrnlQL  16100069   2012   82.6   82.6   82.6      3   78.23 -122.44   78.08   78.40 -123.22 -121.57     89      1894      0.25      0.00      1.14      0.13      0.95      0.82      1.99      0.10      3.56      0.41     18.42      1.99
IceBridge-QL 2012-GrnlQL  16100070   2012   82.6   82.6   82.7      3   78.54 -120.82   78.40   78.71 -121.56 -119.82     48      1009      0.25      0.00      0.89      0.14      0.89      0.76      1.63      0.08      2.82      0.45     15.51      1.85
IceBridge-QL 2012-GrnlQL  16100071   2012   74.7   74.7   74.7      3   83.10 -143.15   82.93   83.30 -144.13 -141.90     30       641      0.23      0.00      0.86      0.13      1.42      1.31      1.71      0.05      3.24      1.33     10.94      1.46
IceBridge-QL 2012-GrnlQL  16100072   2012   82.6   82.6   82.7      3   78.86 -118.91   78.71   79.01 -119.81 -117.96     56      1178      0.23      0.00      0.77      0.13      0.82      0.72      1.36      0.07      2.76      0.27     12.43      1.75
IceBridge-QL 2012-GrnlQL  16100073   2012   80.6   80.6   80.6      3   80.08 -122.08   79.79   80.29 -122.81 -121.51     41       926      0.24      0.02      0.87      0.12      0.79      0.66      1.18      0.07      2.46      0.37      9.34      1.39
IceBridge-QL 2012-GrnlQL  16100074   2012   74.7   74.7   74.7      3   83.50 -140.54   83.30   83.67 -141.88 -139.38     33       710      0.23      0.04      0.86      0.12      1.16      0.94      1.49      0.11      2.38      0.42      9.37      1.20
IceBridge-QL 2012-GrnlQL  16100075   2012   84.6   84.6   84.6      3   83.03 -136.01   82.96   83.08 -138.70 -133.27     59      1333      0.23      0.00      0.65      0.11      0.56      0.44      1.04      0.07      2.66      0.36     10.33      1.40
IceBridge-QL 2012-GrnlQL  16100076   2012   82.6   82.6   82.7      3   79.16 -116.97   79.01   79.30 -117.96 -116.02     46       955      0.22      0.00      0.91      0.15      0.80      0.68      1.64      0.11      3.13      0.22     16.11      2.17
IceBridge-QL 2012-GrnlQL  16100077   2012   80.6   80.6   80.6      3   80.56 -120.75   80.29   80.79 -121.50 -120.06     32       725      0.26      0.00      0.89      0.12      1.12      0.80      1.56      0.18      2.59      0.36     10.53      1.55
IceBridge-QL 2012-GrnlQL  16100078   2012   74.7   74.7   74.7      3   83.85 -137.99   83.67   84.02 -139.37 -136.58     39       835      0.25      0.00      0.83      0.14      0.83      0.59      1.42      0.13      2.93      0.65     12.14      1.68
IceBridge-QL 2012-GrnlQL  16100079   2012   84.6   84.6   84.6      3   83.11 -130.81   83.08   83.12 -133.26 -128.53     56      1254      0.28      0.00      0.89      0.14      0.65      0.45      1.26      0.10      3.94      0.79     12.90      1.66
IceBridge-QL 2012-GrnlQL  16100080   2012   82.6   82.5   82.7      3   79.45 -114.96   79.30   79.58 -116.01 -113.96     83      1724      0.28      0.00      1.03      0.15      0.81      0.67      1.31      0.10      3.57      0.50     11.93      2.01
IceBridge-QL 2012-GrnlQL  16100081   2012   80.6   80.6   80.6      3   81.02 -119.33   80.79   81.28 -120.06 -118.46     25       555      0.27      0.02      0.71      0.13      1.44      1.31      1.79      0.06      3.33      1.30     13.20      1.58
IceBridge-QL 2012-GrnlQL  16100082   2012   74.7   74.7   74.7      3   84.19 -134.97   84.02   84.35 -136.58 -133.45     31       666      0.21      0.00      0.90      0.11      0.61      0.52      1.61      0.09      2.21      0.30     16.57      1.56
IceBridge-QL 2012-GrnlQL  16100083   2012   84.6   84.6   84.6      3   83.13 -126.20   83.12   83.13 -128.52 -123.76     56      1231      0.28      0.00      0.83      0.14      0.63      0.46      1.22      0.09      3.45      0.26     12.22      1.50
IceBridge-QL 2012-GrnlQL  16100084   2012   82.6   82.5   82.7      3   79.71 -112.89   79.58   79.84 -113.95 -111.79     85      1764      0.30      0.00      0.97      0.16      0.82      0.66      1.84      0.12      3.59      0.37     18.65      2.34
IceBridge-QL 2012-GrnlQL  16100085   2012   80.6   80.6   80.6      3   81.56 -117.46   81.29   81.77 -118.44 -116.64     36       756      0.28      0.02      0.77      0.13      1.31      1.10      1.82      0.11      2.89      0.93     12.70      1.49
IceBridge-QL 2012-GrnlQL  16100086   2012   74.7   74.7   74.7      3   84.52 -131.67   84.35   84.67 -133.44 -129.93     39       833      0.21      0.00      1.17      0.12      0.60      0.47      1.31      0.10      2.69      0.31     13.36      1.69
IceBridge-QL 2012-GrnlQL  16100087   2012   84.6   84.6   84.6      3   83.10 -121.38   83.07   83.12 -123.76 -119.03     38       842      0.26      0.00      0.79      0.14      0.62      0.50      1.09      0.08      2.82      0.70     10.36      1.53
IceBridge-QL 2012-GrnlQL  16100088   2012   82.6   82.5   82.7      3   79.96 -110.74   79.84   80.09 -111.79 -109.52     73      1514      0.30      0.00      1.09      0.16      0.84      0.68      1.97      0.14      3.78      0.34     20.08      2.52
IceBridge-QL 2012-GrnlQL  16100089   2012   80.6   80.6   80.6      3   82.01 -115.68   81.77   82.25 -116.64 -114.62     50      1055      0.30      0.00      0.91      0.13      0.84      0.54      1.35      0.15      3.16      0.33     13.37      1.73
IceBridge-QL 2012-GrnlQL  16100090   2012   80.7   80.6   80.7      3   86.07 -151.37   85.77   86.39 -152.07 -149.57     56      1271      0.18      0.00      0.71      0.10      0.67      0.55      1.30      0.09      2.52      0.32     12.39      1.46
IceBridge-QL 2012-GrnlQL  16100091   2012   80.7   80.7   80.7      3   85.85 -144.43   85.77   85.89 -148.80 -140.24     54      1199      0.19      0.00      0.89      0.11      0.82      0.62      1.24      0.11      2.33      0.31      9.57      1.39
IceBridge-QL 2012-GrnlQL  16100092   2012   74.7   74.7   74.7      3   84.82 -127.99   84.67   84.96 -129.93 -126.00     38       826      0.26      0.00      0.83      0.13      0.61      0.48      1.11      0.09      3.01      0.74     11.02      1.57
IceBridge-QL 2012-GrnlQL  16100093   2012   84.6   84.6   84.6      3   83.03 -116.74   82.98   83.07 -119.02 -114.40     40       872      0.25      0.00      0.83      0.12      0.65      0.53      1.02      0.07      2.66      0.45      9.36      1.59
IceBridge-QL 2012-GrnlQL  16100094   2012   82.6   82.5   82.7      3   80.20 -108.40   80.09   80.32 -109.52 -107.15     57      1182      0.26      0.00      0.87      0.16      0.83      0.71      1.67      0.10      3.17      0.26     16.48      2.02
IceBridge-QL 2012-GrnlQL  16100095   2012   80.6   80.6   80.6      3   82.48 -113.53   82.25   82.72 -114.62 -112.34     44       925      0.29      0.02      1.07      0.14      0.69      0.52      1.65      0.14      3.29      0.29     17.10      2.36
IceBridge-QL 2012-GrnlQL  16100096   2012   80.6   80.6   80.6      3   86.61 -152.48   86.40   86.92 -152.87 -152.07     32       719      0.16      0.00      0.57      0.09      0.95      0.60      1.37      0.21      2.08      0.35     10.75      1.21
IceBridge-QL 2012-GrnlQL  16100097   2012   80.7   80.7   80.7      3   85.91 -135.89   85.89   85.92 -140.23 -131.29     61      1366      0.18      0.00      0.61      0.10      1.14      0.69      1.74      0.19      3.19      0.52     11.81      1.45
IceBridge-QL 2012-GrnlQL  16100098   2012   74.7   74.7   74.7      3   85.09 -124.01   84.96   85.23 -126.00 -121.61     42       907      0.29      0.00      0.86      0.14      0.63      0.44      1.47      0.11      3.44      0.71     15.15      1.76
IceBridge-QL 2012-GrnlQL  16100099   2012   82.8   80.6   84.6      3   82.90 -111.82   82.72   83.04 -114.39 -109.92     77      1627      0.28      0.00      0.89      0.14      0.70      0.54      1.73      0.11      3.10      0.34     17.84      1.95
IceBridge-QL 2012-GrnlQL  16100100   2012   82.6   82.5   82.7      3   80.44 -105.85   80.33   80.54 -107.14 -104.65     46       955      0.25      0.00      0.91      0.15      0.88      0.75      1.62      0.10      3.29      0.23     15.58      2.18
IceBridge-QL 2012-GrnlQL  16100101   2012   80.6   80.6   80.6      3   87.18 -151.83   86.92   87.43 -152.11 -151.60     28       596      0.16      0.00      0.53      0.09      1.58      1.32      1.94      0.17      3.64      1.39     10.37      1.53
IceBridge-QL 2012-GrnlQL  16100102   2012   80.7   80.7   80.7      3   85.89 -126.76   85.83   85.91 -131.27 -122.46     61      1347      0.20      0.00      1.03      0.13      1.20      0.55      1.97      0.33      3.81      0.67     14.90      1.83
IceBridge-QL 2012-GrnlQL  16100103   2012   76.7   74.7   80.7      3   85.50 -119.44   85.23   85.81 -121.60 -116.74     36       795      0.24      0.00      0.97      0.13      0.58      0.44      1.41      0.10      2.76      0.42     14.48      1.71
IceBridge-QL 2012-GrnlQL  16100104   2012   80.6   80.6   80.6      3   83.26 -109.22   83.04   83.49 -110.53 -107.69     37       779      0.28      0.00      0.91      0.14      0.75      0.58      1.17      0.10      2.90      0.52     10.63      1.79
IceBridge-QL 2012-GrnlQL  16100105   2012   84.5   84.5   84.5      3   82.75 -107.64   82.66   82.84 -109.91 -105.64     51      1085      0.26      0.00      0.81      0.13      0.74      0.57      1.29      0.10      3.50      0.18     12.64      1.89
IceBridge-QL 2012-GrnlQL  16100106   2012   82.6   82.5   82.7      3   80.64 -103.36   80.54   80.74 -104.64 -102.04     52      1123      0.25      0.00      0.89      0.14      0.91      0.80      1.57      0.08      2.96      0.20     14.10      1.84
IceBridge-QL 2012-GrnlQL  16100107   2012   80.6   80.6   80.6      3   87.67 -151.18   87.43   87.94 -151.60 -150.72     36       764      0.15      0.00      0.87      0.10      1.79      1.72      2.00      0.05      4.37      2.87      9.51      1.16
IceBridge-QL 2012-GrnlQL  16100108   2012   80.7   80.7   80.7      3   85.75 -117.76   85.66   85.83 -122.45 -114.14     41       917      0.21      0.00      0.69      0.12      0.59      0.46      1.17      0.09      2.90      0.66     11.09      1.60
IceBridge-QL 2012-GrnlQL  16100109   2012   77.1   74.6   80.7      3   85.59 -113.38   85.46   85.67 -116.71 -110.83     57      1273      0.28      0.00      1.04      0.15      0.62      0.42      1.21      0.11      3.33      0.20     11.84      1.90
IceBridge-QL 2012-GrnlQL  16100110   2012   80.6   80.6   80.6      3   83.71 -106.08   83.49   83.92 -107.69 -104.45     46       983      0.29      0.00      0.85      0.12      0.95      0.75      1.34      0.08      2.68      0.48     10.41      1.47
IceBridge-QL 2012-GrnlQL  16100111   2012   84.5   84.5   84.5      3   82.56 -103.68   82.44   82.66 -105.63 -101.57     45       952      0.25      0.02      1.11      0.13      0.92      0.68      1.83      0.11      3.06      0.43     18.13      2.11
IceBridge-QL 2012-GrnlQL  16100112   2012   82.7   82.5   82.7      3   80.83 -100.79   80.74   80.94 -102.02  -98.95     39       874      0.26      0.00      1.03      0.17      0.99      0.85      1.73      0.12      3.54      0.12     15.70      2.46
IceBridge-QL 2012-GrnlQL  16100113   2012   78.2   74.6   80.7      3   85.58 -108.25   85.35   85.83 -111.34 -105.30     73      1620      0.30      0.00      0.91      0.16      0.66      0.44      1.51      0.13      3.55      0.42     15.57      2.08
